id_lagosta,ano,mes,mes_nome,data_amostragem,sitio,sexo,comprimento_cefalotorax_mm,armadilha,substrato,temperatura_c,salinidade,oxigenio_dissolvido_mg_l,oxigenio_saturacao_pct,ph,profundidade_m,coordenadas,maturidade_reprodutiva
LN1344,2025,4,abril,2025-04-17,SWB,M,47.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1345,2025,4,abril,2025-04-17,SWB,F,44.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1346,2025,4,abril,2025-04-17,SWB,F,41.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1347,2025,4,abril,2025-04-17,SWB,M,49.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1348,2025,4,abril,2025-04-17,SWB,M,41.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1349,2025,4,abril,2025-04-17,SWB,F,42.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1350,2025,4,abril,2025-04-17,SWB,F,52.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1351,2025,4,abril,2025-04-17,SWB,F,40.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1352,2025,4,abril,2025-04-17,SWB,M,47.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1353,2025,4,abril,2025-04-17,SWB,F,50.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1354,2025,4,abril,2025-04-17,SWB,M,52.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1355,2025,4,abril,2025-04-17,SWB,M,50.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1356,2025,4,abril,2025-04-17,SWB,M,53.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1357,2025,4,abril,2025-04-17,SWB,M,53.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1358,2025,4,abril,2025-04-17,SWB,F,40.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1359,2025,4,abril,2025-04-17,SWB,M,51.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1360,2025,4,abril,2025-04-17,SWB,M,55.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1361,2025,4,abril,2025-04-17,SWB,F,52.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1362,2025,4,abril,2025-04-17,SWB,M,50.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1363,2025,4,abril,2025-04-17,SWB,M,54.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1364,2025,4,abril,2025-04-17,SWB,M,55.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1365,2025,4,abril,2025-04-17,SWB,F,24.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1366,2025,4,abril,2025-04-17,SWB,M,48.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1367,2025,4,abril,2025-04-17,SWB,M,48.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1368,2025,4,abril,2025-04-17,SWB,M,42.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1369,2025,4,abril,2025-04-17,SWB,M,46.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1370,2025,4,abril,2025-04-17,SWB,F,42.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1371,2025,4,abril,2025-04-17,SWB,M,44.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1372,2025,4,abril,2025-04-17,SWB,F,49.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1373,2025,4,abril,2025-04-17,SWB,M,44.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1374,2025,4,abril,2025-04-17,SWB,F,45.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1375,2025,4,abril,2025-04-17,SWB,F,46.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1376,2025,4,abril,2025-04-17,SWB,M,46.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1377,2025,4,abril,2025-04-17,SWB,M,50.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1378,2025,4,abril,2025-04-17,SWB,M,38.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1379,2025,4,abril,2025-04-17,SWB,M,78.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1380,2025,4,abril,2025-04-17,SWB,F,42.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1381,2025,4,abril,2025-04-17,SWB,M,36.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1382,2025,4,abril,2025-04-17,SWB,M,50.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1383,2025,4,abril,2025-04-17,SWB,M,42.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1384,2025,4,abril,2025-04-17,SWB,F,48.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1385,2025,4,abril,2025-04-17,SWB,F,43.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1386,2025,4,abril,2025-04-17,SWB,F,46.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1387,2025,4,abril,2025-04-17,SWB,F,44.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1388,2025,4,abril,2025-04-17,SWB,F,51.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1389,2025,4,abril,2025-04-17,SWB,F,42.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1390,2025,4,abril,2025-04-17,SWB,M,52.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1391,2025,4,abril,2025-04-17,SWB,M,44.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1392,2025,4,abril,2025-04-17,SWB,F,44.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1393,2025,4,abril,2025-04-17,SWB,M,44.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1394,2025,4,abril,2025-04-17,SWB,M,39.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1395,2025,4,abril,2025-04-17,SWB,M,57.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1396,2025,4,abril,2025-04-17,SWB,F,42.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1397,2025,4,abril,2025-04-17,SWB,M,40.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1398,2025,4,abril,2025-04-17,SWB,M,55.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1399,2025,4,abril,2025-04-17,SWB,F,45.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1400,2025,4,abril,2025-04-17,SWB,F,49.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1401,2025,4,abril,2025-04-17,SWB,M,37.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1402,2025,4,abril,2025-04-17,SWB,F,52.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1403,2025,4,abril,2025-04-17,SWB,M,42.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1404,2025,4,abril,2025-04-17,SWB,F,47.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1405,2025,4,abril,2025-04-17,SWB,M,50.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1406,2025,4,abril,2025-04-17,SWB,M,49.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1407,2025,4,abril,2025-04-17,SWB,M,43.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1408,2025,4,abril,2025-04-17,SWB,M,48.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1409,2025,4,abril,2025-04-17,SWB,M,48.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1410,2025,4,abril,2025-04-17,SWB,M,57.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1411,2025,4,abril,2025-04-17,SWB,M,47.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1412,2025,4,abril,2025-04-17,SWB,M,44.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1413,2025,4,abril,2025-04-17,SWB,M,50.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1414,2025,4,abril,2025-04-17,SWB,F,38.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1415,2025,4,abril,2025-04-17,SWB,M,37.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1416,2025,4,abril,2025-04-17,SWB,F,42.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1417,2025,4,abril,2025-04-17,SWB,M,40.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1418,2025,4,abril,2025-04-17,SWB,F,42.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1419,2025,4,abril,2025-04-17,SWB,M,42.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1420,2025,4,abril,2025-04-17,SWB,F,44.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1421,2025,4,abril,2025-04-17,SWB,M,52.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1422,2025,4,abril,2025-04-17,SWB,M,41.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1423,2025,4,abril,2025-04-17,SWB,F,49.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1424,2025,4,abril,2025-04-17,SWB,M,47.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1425,2025,4,abril,2025-04-17,SWB,M,48.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1426,2025,4,abril,2025-04-17,SWB,F,51.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1427,2025,4,abril,2025-04-17,SWB,F,42.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1428,2025,4,abril,2025-04-17,SWB,M,36.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1429,2025,4,abril,2025-04-17,SWB,F,44.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1430,2025,4,abril,2025-04-17,SWB,F,39.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1431,2025,4,abril,2025-04-17,SWB,F,41.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1432,2025,4,abril,2025-04-17,SWB,F,52.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1433,2025,4,abril,2025-04-17,SWB,F,45.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1434,2025,4,abril,2025-04-17,SWB,F,41.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1435,2025,4,abril,2025-04-17,SWB,M,50.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1436,2025,4,abril,2025-04-17,SWB,F,44.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1437,2025,4,abril,2025-04-17,SWB,M,49.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1438,2025,4,abril,2025-04-17,SWB,M,52.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1439,2025,4,abril,2025-04-17,SWB,M,47.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1440,2025,4,abril,2025-04-17,SWB,M,40.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1441,2025,4,abril,2025-04-17,SWB,M,48.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1442,2025,4,abril,2025-04-17,SWB,M,45.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1443,2025,4,abril,2025-04-17,SWB,M,55.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1444,2025,4,abril,2025-04-17,SWB,M,55.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1445,2025,4,abril,2025-04-17,SWB,M,50.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1446,2025,4,abril,2025-04-17,SWB,M,44.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1447,2025,4,abril,2025-04-17,SWB,F,42.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1448,2025,4,abril,2025-04-17,SWB,M,49.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1449,2025,4,abril,2025-04-17,SWB,M,50.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1450,2025,4,abril,2025-04-17,SWB,F,40.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1451,2025,4,abril,2025-04-17,SWB,M,50.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1452,2025,4,abril,2025-04-17,SWB,M,39.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1453,2025,4,abril,2025-04-17,SWB,F,58.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1454,2025,4,abril,2025-04-17,SWB,F,45.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1455,2025,4,abril,2025-04-17,SWB,M,57.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1456,2025,4,abril,2025-04-17,SWB,M,50.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1457,2025,4,abril,2025-04-17,SWB,M,43.0,1,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
